player_id,player_url,fifa_version,fifa_update,update_as_of,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_id,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
217870,/player/217870/giovanni-di-lorenzo/240002,24.0,2.0,2023-09-22,G. Di Lorenzo,Giovanni Di Lorenzo,RB,85,85,47500000.0,86000.0,29,1993-08-04,183,83,48,Napoli,31.0,Serie A,1,RB,22,,2019-07-01,2028,27,Italy,1343,RB,2,Right,3,3,2,High/Medium,Normal (170-185),No,80800000,,"Rapid, First Touch, Relentless",85,67,75,79,82,82,80,66,76,80,60,78,69,69,74,79,85,85,78,84,78,72,88,90,78,69,78,83,71,66,59,77,82,83,81,8,10,8,10,7,,75+2,75+2,75+2,77,76,76,76,77,76+2,76+2,76+2,78+2,77+2,77+2,77+2,78+2,83+2,80+2,80+2,80+2,83+2,82+2,81+2,81+2,81+2,82+2,17+2
224334,/player/224334/marcos-acuna/240002,24.0,2.0,2023-09-22,M. Acuña,Marcos Javier Acuña,"LB, LM",85,85,39000000.0,46000.0,31,1991-10-28,172,69,481,Sevilla,53.0,La Liga,1,LB,19,,2020-09-14,2025,52,Argentina,1369,LB,8,Left,3,3,3,High/High,Stocky (170-185),Yes,81900000,"#Engine, #Crosser","Power Shot, Long Ball Pass, Anticipate, Bruiser, Flair, Relentless, Trivela",75,74,83,83,81,84,86,66,61,84,67,82,88,75,77,84,76,75,83,84,90,83,80,91,82,81,83,81,80,82,76,86,81,85,84,8,14,13,13,14,,76+3,76+3,76+3,80,80,80,80,80,81+3,81+3,81+3,81+3,82+3,82+3,82+3,81+3,84+1,83+2,83+2,83+2,84+1,82+3,80+3,80+3,80+3,82+3,20+3
241637,/player/241637/aurelien-tchouameni/240002,24.0,2.0,2023-09-22,A. Tchouaméni,Aurélien Tchouaméni,"CDM, CM",84,89,58500000.0,160000.0,23,2000-01-27,187,81,243,Real Madrid,53.0,La Liga,1,CDM,18,,2022-07-01,2028,18,France,1335,RCM,8,Right,3,3,3,Medium/High,Lean (185+),Yes,124300000,,"Long Ball Pass, Jockey, Intercept, Anticipate, Bruiser, Relentless, Aerial",73,69,79,78,81,81,68,65,74,85,50,78,76,53,84,81,74,72,72,83,70,78,84,83,81,75,80,84,74,82,55,83,81,82,79,9,8,12,12,7,,75+3,75+3,75+3,76,77,77,77,76,79+3,79+3,79+3,78+3,81+3,81+3,81+3,78+3,79+3,83+3,83+3,83+3,79+3,79+3,81+3,81+3,81+3,79+3,17+3
226754,/player/226754/ismael-bennacer/240002,24.0,2.0,2023-09-22,I. Bennacer,Ismaël Bennacer,"CDM, CM, CAM",84,88,53500000.0,84000.0,25,1997-12-01,175,70,47,Milan,31.0,Serie A,1,SUB,4,,2019-08-04,2027,97,Algeria,,,,Left,3,4,2,High/Medium,Lean (170-185),No,95000000,"#Dribbler, #Acrobat",Pinged Pass,80,72,81,86,79,78,74,67,62,85,64,86,79,73,83,85,84,76,87,83,89,85,79,84,71,74,86,83,75,81,68,84,78,83,80,9,12,10,16,15,,76+2,76+2,76+2,80,80,80,80,80,81+2,81+2,81+2,81+2,82+2,82+2,82+2,81+2,81+2,83+2,83+2,83+2,81+2,80+2,79+2,79+2,79+2,80+2,21+2
232756,/player/232756/fikayo-tomori/240002,24.0,2.0,2023-09-22,F. Tomori,Fikayo Tomori,CB,84,88,52500000.0,84000.0,25,1997-12-19,185,79,47,Milan,31.0,Serie A,1,LCB,23,,2021-07-01,2027,14,England,,,,Right,4,2,2,Medium/High,Lean (185+),Yes,93200000,,Block,86,40,59,66,86,82,53,33,83,73,32,61,38,40,63,66,80,90,74,84,71,56,92,74,84,45,83,85,37,48,27,81,86,90,82,10,13,10,11,7,,60+2,60+2,60+2,61,60,60,60,61,61+2,61+2,61+2,63+2,65+2,65+2,65+2,63+2,77+2,77+2,77+2,77+2,77+2,79+2,84+2,84+2,84+2,79+2,18+2
241852,/player/241852/moussa-diaby/240002,24.0,2.0,2023-09-22,M. Diaby,Moussa Diaby,"RM, LM",84,88,60500000.0,105000.0,23,1999-07-07,171,67,2,Aston Villa,13.0,Premier League,1,RS,19,,2023-07-22,2028,18,France,1335,SUB,24,Left,3,4,3,High/Low,Normal (170-185),Yes,119500000,"#Speedster, #Dribbler, #Acrobat","Quick Step +, Rapid, First Touch",95,73,75,86,42,59,76,80,28,80,67,87,71,42,72,85,95,95,92,76,93,73,56,82,44,64,67,48,79,77,48,75,48,35,46,8,9,8,8,14,,73+3,73+3,73+3,83,80,80,80,83,81+3,81+3,81+3,82+3,75+3,75+3,75+3,82+3,68+3,63+3,63+3,63+3,68+3,63+3,50+3,50+3,50+3,63+3,17+3
251566,/player/251566/gabriel-teodoro-martinelli-silva/240002,24.0,2.0,2023-09-22,Gabriel Martinelli,Gabriel Teodoro Martinelli Silva,"LW, LM",84,88,61500000.0,145000.0,22,2001-06-18,178,75,1,Arsenal,13.0,Premier League,1,LW,11,,2019-07-02,2027,54,Brazil,,,,Right,3,4,2,High/High,Lean (170-185),Yes,121500000,"#Dribbler, #Acrobat","Finesse Shot, Technical, Flair, Quick Step, Trivela",89,78,76,86,46,72,79,83,72,79,78,89,74,68,65,84,91,88,87,82,81,77,82,82,63,73,80,39,82,79,62,79,44,44,43,10,6,7,6,6,,81+2,81+2,81+2,84,83,83,83,84,82+2,82+2,82+2,83+2,75+2,75+2,75+2,83+2,67+2,63+2,63+2,63+2,67+2,64+2,58+2,58+2,58+2,64+2,15+2
233934,/player/233934/aaron-ramsdale/240002,24.0,2.0,2023-09-22,A. Ramsdale,Aaron Ramsdale,GK,84,87,43000000.0,105000.0,25,1998-05-14,191,77,1,Arsenal,13.0,Premier League,1,GK,1,,2021-08-20,2026,14,England,1318,SUB,13,Right,3,1,2,Medium/Medium,Lean (185+),Yes,84900000,,,,,,,,,15,14,15,56,16,18,17,16,57,36,47,50,53,83,49,65,65,35,59,15,35,24,18,65,25,65,20,16,15,84,79,87,81,86,48,35+2,35+2,35+2,36,39,39,39,36,42+2,42+2,42+2,39+2,44+2,44+2,44+2,39+2,33+2,40+2,40+2,40+2,33+2,32+2,31+2,31+2,31+2,32+2,83+2
237679,/player/237679/randal-kolo-muani/240002,24.0,2.0,2023-09-22,R. Kolo Muani,Randal Kolo Muani,"ST, RM",84,87,58500000.0,110000.0,24,1998-12-05,187,73,73,Paris Saint Germain,16.0,Ligue 1,1,ST,23,,2023-09-01,2028,18,France,1335,SUB,12,Right,4,4,3,High/Medium,Lean (185+),Yes,112600000,"#Speedster, #Dribbler","Finesse Shot, Technical, Flair, Quick Step",91,78,73,86,38,67,64,82,79,80,80,88,70,54,62,85,90,91,84,83,83,81,89,74,74,68,36,38,85,82,70,86,32,33,32,7,14,15,8,5,,83+3,83+3,83+3,83,84,84,84,83,82+3,82+3,82+3,81+3,74+3,74+3,74+3,81+3,62+3,58+3,58+3,58+3,62+3,59+3,52+3,52+3,52+3,59+3,17+3
239301,/player/239301/lisandro-martinez/240002,24.0,2.0,2023-09-22,L. Martínez,Lisandro Martínez,CB,84,87,49500000.0,140000.0,25,1998-01-18,178,77,11,Manchester United,13.0,Premier League,1,LCB,6,,2022-07-27,2027,52,Argentina,1369,SUB,25,Left,3,3,2,Medium/High,Normal (170-185),Yes,97800000,,"Long Ball Pass, Slide Tackle, Bruiser",73,59,78,79,85,83,75,52,75,83,56,76,77,55,83,81,77,70,77,85,82,73,85,81,80,64,91,85,62,76,55,87,86,87,84,6,14,13,14,8,,70+2,70+2,70+2,73,73,73,73,73,75+2,75+2,75+2,76+2,79+2,79+2,79+2,76+2,81+2,84+2,84+2,84+2,81+2,82+2,84+2,84+2,84+2,82+2,19+2
239580,/player/239580/gleison-bremer-silva-nascimento/240002,24.0,2.0,2023-09-22,Bremer,Gleison Bremer Silva Nascimento,CB,84,87,49000000.0,135000.0,26,1997-03-18,188,82,45,Juventus,31.0,Serie A,1,CB,3,,2022-07-20,2027,54,Brazil,,,,Right,2,2,1,Medium/High,Stocky (185+),Yes,87000000,,"Power Header, Block, Bruiser, Aerial",80,50,56,65,85,83,46,49,85,69,38,62,42,24,69,65,77,83,65,79,67,68,92,76,85,39,82,84,58,45,43,78,84,87,83,13,15,13,5,6,,66+2,66+2,66+2,62,63,63,63,62,62+2,62+2,62+2,64+2,65+2,65+2,65+2,64+2,74+2,76+2,76+2,76+2,74+2,77+2,83+2,83+2,83+2,77+2,18+2
247851,/player/247851/bruno-guimaraes-moura/240002,24.0,2.0,2023-09-22,Bruno Guimarães,Bruno Guimarães Rodriguez Moura,"CM, CDM",84,87,55500000.0,145000.0,25,1997-11-16,182,74,13,Newcastle United,13.0,Premier League,1,CM,39,,2022-01-31,2026,54,Brazil,,,,Right,2,3,2,High/High,Lean (170-185),Yes,109600000,"#Playmaker, #Engine, #Complete midfielder","Pinged Pass, Long Ball Pass, Flair, Press Proven, Trivela",71,74,81,84,80,81,70,72,64,87,66,85,79,62,85,85,69,72,77,85,83,78,76,87,78,77,84,84,78,86,65,87,80,84,79,7,11,15,11,11,,77+2,77+2,77+2,80,80,80,80,80,82+2,82+2,82+2,81+2,84+2,84+2,84+2,81+2,81+2,84+2,84+2,84+2,81+2,80+2,80+2,80+2,80+2,80+2,19+2
212190,/player/212190/niklas-sule/240002,24.0,2.0,2023-09-22,N. Süle,Niklas Süle,"CB, RB",84,86,45000000.0,66000.0,27,1995-09-03,195,99,22,Borussia Dortmund,19.0,Bundesliga,1,RCB,25,,2022-07-01,2026,21,Germany,1337,RCB,15,Right,3,3,3,Medium/Medium,Stocky (185+),Yes,79900000,"#Aerial threat, #Tackling, #Strength","Slide Tackle +, Incisive Pass, Anticipate, Bruiser, Aerial",73,51,68,62,85,85,48,36,81,81,59,60,43,38,82,69,60,83,34,82,44,78,81,64,95,62,85,81,42,66,32,84,85,87,87,15,7,14,7,15,,64+3,64+3,64+3,61,63,63,63,61,65+3,65+3,65+3,64+3,71+3,71+3,71+3,64+3,74+3,80+3,80+3,80+3,74+3,77+3,84+2,84+2,84+2,77+3,19+3
224293,/player/224293/ruben-diogo-da-silva-neves/240002,24.0,2.0,2023-09-22,Rúben Neves,Rúben Diogo da Silva Neves,"CDM, CM",84,86,47000000.0,62000.0,26,1997-03-13,183,83,605,Al Hilal,350.0,Pro League,1,LCM,8,,2023-07-01,2026,38,Portugal,1354,RCM,18,Right,4,3,3,Medium/High,Normal (170-185),Yes,78700000,#Playmaker,"Power Shot, Long Ball Pass",60,75,86,77,76,73,80,66,53,88,82,74,85,81,88,83,64,56,68,81,72,86,65,79,67,83,82,80,62,87,77,88,78,79,77,16,12,10,8,10,,71+3,71+3,71+3,75,75,75,75,75,78+3,78+3,78+3,76+3,82+3,82+3,82+3,76+3,78+3,82+3,82+3,82+3,78+3,77+3,75+3,75+3,75+3,77+3,19+3
227127,/player/227127/alejandro-remiro-gargallo/240002,24.0,2.0,2023-09-22,Álex Remiro,Alejandro Remiro Gargallo,GK,84,86,36000000.0,43000.0,28,1995-03-24,192,79,457,Real Sociedad,53.0,La Liga,1,GK,1,,2019-07-01,2027,45,Spain,,,,Right,4,1,2,Medium/Medium,Lean (185+),Yes,78300000,,Far Throw,,,,,,,12,13,13,36,15,19,14,17,29,26,40,46,69,79,40,60,68,42,73,11,34,20,11,35,24,55,14,17,18,84,78,80,86,86,42,31+2,31+2,31+2,29,31,31,31,29,31+2,31+2,31+2,30+2,31+2,31+2,31+2,30+2,29+2,32+2,32+2,32+2,29+2,29+2,30+2,30+2,30+2,29+2,83+2
232580,/player/232580/gabriel-dos-s-magalhaes/240002,24.0,2.0,2023-09-22,Gabriel,Gabriel dos Santos Magalhães,CB,84,86,47000000.0,130000.0,25,1997-12-19,190,87,1,Arsenal,13.0,Premier League,1,LCB,6,,2020-09-01,2027,54,Brazil,,,,Left,2,2,2,Medium/High,Normal (185+),Yes,92800000,"#Tactician, #Strength","Bruiser, Aerial",70,41,62,60,85,82,38,37,85,78,28,52,47,27,74,71,61,77,51,85,37,62,86,71,86,30,85,86,44,59,40,74,85,84,85,12,8,13,10,7,,61+2,61+2,61+2,57,60,60,60,57,61+2,61+2,61+2,61+2,68+2,68+2,68+2,61+2,73+2,80+2,80+2,80+2,73+2,76+2,84+2,84+2,84+2,76+2,18+2
235212,/player/235212/achraf-hakimi/240002,24.0,2.0,2023-09-22,A. Hakimi,Achraf Hakimi Mouh,"RB, RWB",84,86,50500000.0,90000.0,24,1998-11-04,181,73,73,Paris Saint Germain,16.0,Ligue 1,1,RB,2,,2021-07-06,2026,129,Morocco,111111,RB,2,Right,4,4,3,High/Low,Lean (170-185),Yes,97200000,#Speedster,"Whipped Cross, Quick Step",92,75,80,80,75,78,84,75,68,82,74,79,77,74,73,82,91,93,83,81,78,80,83,92,72,73,76,78,78,78,64,80,75,76,76,10,8,14,6,8,,78+3,78+3,78+3,81,80,80,80,81,80+3,80+3,80+3,82+3,79+3,79+3,79+3,82+3,82+3,79+3,79+3,79+3,82+3,81+3,76+3,76+3,76+3,81+3,16+3
237086,/player/237086/min-jae-kim/240002,24.0,2.0,2023-09-22,Kim Min Jae,김민재 金敏在,CB,84,86,46000000.0,82000.0,26,1996-11-15,190,86,21,FC Bayern München,19.0,Bundesliga,1,LCB,3,,2023-07-18,2028,167,Korea Republic,,,,Right,3,2,2,Low/High,Normal (185+),No,79400000,"#Tackling, #Strength","Power Header, Intercept, Slide Tackle, Aerial",80,33,58,64,85,84,35,23,79,75,24,57,36,23,69,68,75,84,65,82,65,51,83,77,88,37,84,85,48,57,30,72,86,87,85,13,7,11,14,11,,58+2,58+2,58+2,58,59,59,59,58,61+2,61+2,61+2,62+2,67+2,67+2,67+2,62+2,74+2,79+2,79+2,79+2,74+2,77+2,84+2,84+2,84+2,77+2,19+2
238074,/player/238074/reece-james/240002,24.0,2.0,2023-09-22,R. James,Reece James,"RB, RWB",84,86,50500000.0,120000.0,23,1999-12-08,178,87,5,Chelsea,13.0,Premier League,1,RES,24,,2017-03-03,2028,14,England,1318,SUB,17,Right,3,3,2,High/Medium,Stocky (170-185),Yes,99700000,#Crosser,"Jockey +, Whipped Cross, Bruiser",80,72,83,82,82,81,88,69,77,83,67,83,83,76,78,82,78,81,72,83,88,83,89,77,84,69,77,79,78,82,62,84,82,85,80,8,12,7,13,11,,78+2,78+2,78+2,80,80,80,80,80,80+2,80+2,80+2,81+2,80+2,80+2,80+2,81+2,82+2,81+2,81+2,81+2,82+2,82+2,82+2,82+2,82+2,82+2,19+2
212194,/player/212194/julian-brandt/240002,24.0,2.0,2023-09-22,J. Brandt,Julian Brandt,"CAM, RM, CM",84,85,48500000.0,72000.0,27,1996-05-02,185,83,22,Borussia Dortmund,19.0,Bundesliga,1,LCM,19,,2019-07-01,2026,21,Germany,1337,SUB,17,Right,4,4,3,Medium/Medium,Normal (185+),Yes,86100000,"#Dribbler, #Playmaker, #Complete midfielder","Tiki Taka +, Finesse Shot, Pinged Pass, Technical, Flair, First Touch, Trivela",71,80,84,86,51,70,82,80,54,87,79,86,80,76,82,87,69,73,84,86,84,83,69,88,71,81,45,58,81,86,55,84,49,45,56,11,16,11,8,9,,79+3,79+3,79+3,83,82,82,82,83,84+1,84+1,84+1,83+2,82+3,82+3,82+3,83+2,72+3,70+3,70+3,70+3,72+3,68+3,59+3,59+3,59+3,68+3,19+3
213648,/player/213648/pierre-emile-hojbjerg/240002,24.0,2.0,2023-09-22,P. Højbjerg,Pierre-Emile Kordt Højbjerg,"CDM, CM",84,85,43000000.0,110000.0,27,1995-08-05,187,84,18,Tottenham Hotspur,13.0,Premier League,1,SUB,5,,2020-08-11,2025,13,Denmark,1331,RCM,23,Right,4,3,2,High/High,Normal (185+),Yes,84900000,#Engine,"Intercept, Relentless",55,73,78,78,81,82,68,68,65,84,64,79,70,74,84,80,56,54,62,85,65,85,72,87,78,82,88,83,69,75,56,85,84,85,73,9,7,12,11,11,,73+2,73+2,73+2,73,75,75,75,73,76+2,76+2,76+2,75+2,81+2,81+2,81+2,75+2,78+2,83+2,83+2,83+2,78+2,77+2,80+2,80+2,80+2,77+2,18+2
220697,/player/220697/james-maddison/240002,24.0,2.0,2023-09-22,J. Maddison,James Maddison,"CAM, RM, CM",84,85,49500000.0,120000.0,26,1996-11-23,175,73,18,Tottenham Hotspur,13.0,Premier League,1,LCM,10,,2023-06-28,2028,14,England,1318,RES,24,Right,4,4,2,High/Medium,Lean (170-185),Yes,97800000,"#Dribbler, #Playmaker, #FK Specialist, #Complete midfielder","Dead Ball +, Pinged Pass, Long Ball Pass, Flair, Trivela",71,81,86,86,54,63,83,80,35,86,77,86,86,86,85,88,78,66,84,80,83,83,58,78,53,83,70,44,84,88,74,88,59,65,42,11,14,14,12,14,,76+2,76+2,76+2,83,82,82,82,83,84+1,84+1,84+1,83+2,82+2,82+2,82+2,83+2,70+2,70+2,70+2,70+2,70+2,65+2,58+2,58+2,58+2,65+2,20+2
220814,/player/220814/lucas-hernandez/240002,24.0,2.0,2023-09-22,L. Hernández,Lucas François Bernard Hernández Pi,"CB, LB",84,85,42500000.0,105000.0,27,1996-02-14,184,79,73,Paris Saint Germain,16.0,Ligue 1,1,LB,21,,2023-07-09,2028,18,France,,,,Left,2,2,3,Medium/Medium,Unique,Yes,81800000,,"Slide Tackle, Bruiser",76,54,70,70,84,78,78,53,82,77,46,65,59,39,63,73,74,78,69,84,69,62,87,69,77,51,90,83,62,63,42,77,85,85,83,10,7,8,14,10,,68+3,68+3,68+3,69,68,68,68,69,68+3,68+3,68+3,70+3,70+3,70+3,70+3,70+3,79+3,78+3,78+3,78+3,79+3,80+3,83+2,83+2,83+2,80+3,18+3
225193,/player/225193/mikel-merino-zazon/240002,24.0,2.0,2023-09-22,Mikel Merino,Mikel Merino Zazón,"CM, CAM, LM",84,85,48000000.0,54000.0,27,1996-06-22,189,83,457,Real Sociedad,53.0,La Liga,1,LCM,8,,2018-07-12,2025,45,Spain,1362,CAM,6,Left,3,3,2,High/High,Normal (185+),Yes,104400000,,"Power Shot, Pinged Pass, Relentless, Aerial",72,78,82,82,83,82,77,79,87,86,58,83,80,69,84,85,72,72,74,86,73,84,89,83,80,78,83,85,81,83,70,80,80,84,76,9,12,9,13,14,,81+2,81+2,81+2,81,82,82,82,81,82+2,82+2,82+2,81+2,84+1,84+1,84+1,81+2,81+2,84+1,84+1,84+1,81+2,81+2,83+2,83+2,83+2,81+2,20+2
230666,/player/230666/gabriel-fernando-de-jesus/240002,24.0,2.0,2023-09-22,Gabriel Jesus,Gabriel Fernando de Jesus,"ST, RW",84,85,50500000.0,165000.0,26,1997-04-03,175,73,1,Arsenal,13.0,Premier League,1,SUB,9,,2022-07-04,2027,54,Brazil,,,,Right,3,4,2,High/High,Unique,Yes,99700000,"#Dribbler, #Acrobat","Technical, Flair, First Touch, Relentless",83,82,75,88,40,77,74,83,78,81,79,88,76,54,66,87,86,81,92,88,90,84,87,82,72,78,82,32,88,79,75,78,45,30,28,13,8,6,6,15,,84+1,84+1,84+1,84,85,85,85,84,84+1,84+1,84+1,83+2,76+2,76+2,76+2,83+2,63+2,61+2,61+2,61+2,63+2,60+2,55+2,55+2,55+2,60+2,19+2
233419,/player/233419/raphael-dias-belloli/240002,24.0,2.0,2023-09-22,Raphinha,Raphael Dias Belloli,RW,84,85,49500000.0,210000.0,26,1996-12-14,176,68,241,FC Barcelona,53.0,La Liga,1,RW,11,,2022-07-13,2027,54,Brazil,,,,Left,4,4,3,High/High,Lean (170-185),Yes,105200000,"#Speedster, #Dribbler, #Engine, #Acrobat","Power Shot, Rapid, Flair, Trickster, Quick Step, Relentless",91,79,78,86,53,73,80,78,74,78,72,87,81,79,74,85,90,91,88,84,79,83,83,86,65,79,76,55,83,80,78,80,47,54,38,8,7,13,8,14,,81+3,81+3,81+3,84,83,83,83,84,82+3,82+3,82+3,83+2,78+3,78+3,78+3,83+2,70+3,68+3,68+3,68+3,70+3,68+3,62+3,62+3,62+3,68+3,18+3
235805,/player/235805/federico-chiesa/240002,24.0,2.0,2023-09-22,F. Chiesa,Federico Chiesa,"LM, LW, RW",84,85,50500000.0,140000.0,25,1997-10-25,175,70,45,Juventus,31.0,Serie A,1,LS,7,,2022-05-03,2025,27,Italy,,,,Right,4,4,3,High/Medium,Unique,Yes,89600000,"#Speedster, #Dribbler, #Acrobat","Rapid +, Finesse Shot, Flair, Quick Step, Trivela",91,82,76,86,53,75,75,81,50,78,80,89,78,62,72,82,91,91,89,84,81,86,75,85,70,84,74,54,83,77,62,82,60,48,44,6,7,8,9,7,,80+3,80+3,80+3,83,83,83,83,83,82+3,82+3,82+3,83+2,77+3,77+3,77+3,83+2,71+3,68+3,68+3,68+3,71+3,67+3,61+3,61+3,61+3,67+3,16+3
241084,/player/241084/luis-diaz/240002,24.0,2.0,2023-09-22,L. Díaz,Luis Fernando Díaz Marulanda,"LW, LM",84,85,49500000.0,165000.0,26,1997-01-13,180,73,9,Liverpool,13.0,Premier League,1,LW,7,,2022-01-31,2027,56,Colombia,,,,Right,4,4,2,High/Medium,Unique,Yes,95300000,"#Speedster, #Dribbler, #Acrobat","Technical, Flair, Quick Step",91,81,75,87,34,74,76,81,62,76,74,89,77,58,71,87,92,91,88,83,75,84,80,84,69,82,70,25,82,77,63,83,28,38,34,10,13,13,14,14,,81+2,81+2,81+2,84,83,83,83,84,82+2,82+2,82+2,83+2,75+2,75+2,75+2,83+2,63+2,59+2,59+2,59+2,63+2,59+2,51+2,51+2,51+2,59+2,20+2
164240,/player/164240/thiago-emiliano-da-silva/240002,24.0,2.0,2023-09-22,Thiago Silva,Thiago Emiliano da Silva,CB,84,84,7500000.0,100000.0,38,1984-09-22,183,79,5,Chelsea,13.0,Premier League,1,LCB,6,,2020-08-28,2024,54,Brazil,,,,Right,3,2,4,Medium/High,Normal (170-185),Yes,14300000,,"Anticipate +, Power Header, Block, Acrobatic, Aerial",51,54,74,72,87,74,60,40,81,83,61,67,62,61,84,80,45,55,62,88,65,71,77,66,78,65,74,85,59,73,60,86,90,87,84,9,12,5,9,10,,66+3,66+3,66+3,66,67,67,67,66,70+3,70+3,70+3,68+3,77+3,77+3,77+3,68+3,76+3,83+1,83+1,83+1,76+3,77+3,83+1,83+1,83+1,77+3,18+3
177683,/player/177683/yann-sommer/240002,24.0,2.0,2023-09-22,Y. Sommer,Yann Sommer,GK,84,84,7000000.0,84000.0,34,1988-12-17,183,79,44,Inter,31.0,Serie A,1,GK,1,,2023-08-07,2026,47,Switzerland,,,,Right,4,1,3,Medium/Medium,Normal (170-185),Yes,11900000,,,,,,,,,13,13,10,40,8,15,12,13,36,25,48,54,55,82,58,62,67,45,68,12,38,21,15,64,24,54,9,19,12,78,79,83,84,90,50,32+3,32+3,32+3,32,34,34,34,32,36+3,36+3,36+3,34+3,37+3,37+3,37+3,34+3,30+3,34+3,34+3,34+3,30+3,29+3,29+3,29+3,29+3,29+3,83+1
185122,/player/185122/peter-gulacsi/240002,24.0,2.0,2023-09-22,P. Gulácsi,Péter Gulácsi,GK,84,84,13500000.0,60000.0,33,1990-05-06,191,86,112172,RB Leipzig,19.0,Bundesliga,1,GK,1,,2015-07-01,2025,23,Hungary,1886,RES,25,Right,2,1,3,Medium/Medium,Normal (185+),Yes,23000000,,,,,,,,,16,10,23,35,10,19,18,11,31,25,42,44,41,80,42,57,72,37,74,12,34,23,11,44,24,45,25,16,20,85,84,76,83,84,43,31+3,31+3,31+3,29,31,31,31,29,31+3,31+3,31+3,31+3,32+3,32+3,32+3,31+3,31+3,33+3,33+3,33+3,31+3,30+3,33+3,33+3,33+3,30+3,83+1
188377,/player/188377/kyle-walker/240002,24.0,2.0,2023-09-22,K. Walker,Kyle Walker,RB,84,84,22000000.0,155000.0,33,1990-05-28,183,83,10,Manchester City,13.0,Premier League,1,RB,2,,2017-07-14,2024,14,England,1318,RB,2,Right,2,3,3,High/High,Unique,Yes,40700000,,"Jockey, Rapid, Long Throw",90,63,77,78,79,81,77,51,72,81,57,79,76,71,81,81,85,94,66,85,69,86,87,81,80,69,84,78,68,69,63,75,75,85,83,12,6,16,15,8,,74+3,74+3,74+3,76,76,76,76,76,76+3,76+3,76+3,78+3,78+3,78+3,78+3,78+3,81+3,81+3,81+3,81+3,81+3,82+2,81+3,81+3,81+3,82+2,19+3
189509,/player/189509/thiago-alcantara/240002,24.0,2.0,2023-09-22,Thiago,Thiago Alcântara do Nascimento,CM,84,84,33000000.0,150000.0,32,1991-04-11,174,70,9,Liverpool,13.0,Premier League,1,SUB,6,,2020-09-18,2024,45,Spain,,,,Right,3,5,3,Medium/Medium,Normal (170-185),Yes,61100000,"#Dribbler, #Playmaker, #Acrobat, #Complete midfielder","First Touch +, Incisive Pass, Tiki Taka, Slide Tackle, Technical, Flair, Trivela",61,72,86,89,71,67,78,68,54,90,81,89,84,77,88,91,69,54,90,78,88,75,65,70,60,73,80,78,72,86,75,88,68,73,72,6,11,7,9,13,,73+3,73+3,73+3,80,79,79,79,80,83+1,83+1,83+1,80+3,83+1,83+1,83+1,80+3,76+3,79+3,79+3,79+3,76+3,74+3,71+3,71+3,71+3,74+3,17+3
189596,/player/189596/thomas-muller/240002,24.0,2.0,2023-09-22,T. Müller,Thomas Müller,"CAM, CF, ST",84,84,26500000.0,90000.0,33,1989-09-13,185,76,21,FC Bayern München,19.0,Bundesliga,1,SUB,25,,2008-08-10,2024,21,Germany,1337,ST,13,Right,4,3,4,High/High,Lean (185+),Yes,43700000,,"Pinged Pass, Trivela",59,82,83,79,55,69,85,84,79,85,84,77,81,59,79,84,63,56,67,93,70,78,76,80,66,79,62,58,94,87,70,84,47,57,46,6,7,11,14,14,,81+3,81+3,81+3,81,82,82,82,81,83+1,83+1,83+1,81+3,82+2,82+2,82+2,81+3,70+3,70+3,70+3,70+3,70+3,67+3,63+3,63+3,63+3,67+3,19+3
189881,/player/189881/chris-smalling/240002,24.0,2.0,2023-09-22,C. Smalling,Chris Smalling,CB,84,84,20000000.0,88000.0,33,1989-11-22,194,81,52,Roma,31.0,Serie A,1,CB,6,,2020-10-05,2025,14,England,,,,Right,3,2,3,Medium/High,Lean (185+),Yes,34000000,"#Aerial threat, #Tackling ","Power Header, Aerial",62,47,58,62,87,82,52,54,86,65,49,59,49,22,64,65,52,71,54,87,43,42,83,75,85,35,84,84,51,56,52,88,88,89,85,10,15,16,15,15,,62+3,62+3,62+3,59,60,60,60,59,60+3,60+3,60+3,62+3,66+3,66+3,66+3,62+3,74+3,77+3,77+3,77+3,74+3,77+3,84,84,84,77+3,22+3
